name,place_id,city,county,address,website,phone,rating,reviews,photo_ref,heat_source,cold_plunge,dog_friendly,showers,changing_facilities,sea_view,opening_hours
The Stove Sauna,ChIJsx0ntordQkgRdZ1qrDBOW_I,Ballyscanlan,Waterford,"lough (lower lake, Ballyscanlan, Waterford, Ireland",https://www.instagram.com/thestovesauna/profilecard/?igsh=eGE3Y2Z2b2hsNW5x,083 484 2791,5.0,6,ATCDNfUMeEsgNvCon48QcVydRgsQPY1hC5qI2Y1ZV8DdpfGonP5KbdL_5cjbMCuClMk1MLWpRoCfRk8P4wvz0MNFSXhhgSruUw8bFVpX2zA9jRDEWM7dCCZdjJYyRARLSq0v_PfQbn8NOv_NFrljDuU42okIPBzpQckf7qS7VU8UoM96K3KcjXPwmiB3Ji3P5Kg0etvxCapNUC_deMc36I47sLg5KYtmZrNfen3Zyka9HhPsLbbSxnS3UpoY2QSNSM0_uBSIcPcvRGwPUi09yM4-KSpZqe8ycAh5rLARR7azxV24CiCRCTmOmFzVopYtOpNB5BDofbTMsHYoXlqwTc22hiDyFc5_K5vYffg5l9FqXS90oYhpS77dDFBjUVlEaeOA8ZVLHx8IBeYst6RQuJ9f8103rXmLjTUHq8vCU2g6mkg0Gu8B,not listed,no,no,yes,not listed,no,Monday: Closed|Tuesday: Closed|Wednesday: 4:00 – 9:00 PM|Thursday: 4:00 – 9:00 PM|Friday: 4:00 – 9:00 PM|Saturday: 9:00 AM – 9:00 PM|Sunday: 10:00 AM – 5:00 PM
The Stove Sauna,ChIJa6xfawDDQkgR-Jqthes02Ik,Tramore,Waterford,"The Pavilion, Tramore West, Tramore, Co. Waterford, Ireland",https://thestovesauna.rezgo.com/details/396385/tramore-sauna,083 484 2791,5.0,13,ATCDNfU4A3tlNKOR_egJ2rL-6yoOSjmaE4G5x9vFAojp4eXYOtEZCPATa7W7inBQLLh_6QjG9Qcw5_JEcpQ5t5LDuNQSJ3woj9ezg0Ymp6wMFoWZp5rVsUpomYjCQawtGxhfsB3A8DuH4-JNkyUqDGa6I6dCVwDPMTC71gP3aZ0_Q-tqovTXwF3Q7m77cBCi4abT8nzmf7RhUpGFiU-tVZ9nYpd-wfj8MRIl0AnzgF5MYxIvJ3uDYTmUQwz9AIH2l6pSEP2FcaH2xE827Tt3K_Rsm-t9KjdrgQoYoBFORV5TPa0eLZcffV1MNqw04_hZUcsyng2r37oiYJgRFPd775EXkdMFukWpkU40mMrqLPaJ4Ra_1t9ZUFShiMyJusACa_WewXas9rOJKrJcwPU2vDe6GInwNzSJa_doBrOzgPbA4nYrLmtlg3JBvQpcVbH809Me,not listed,no,no,no,yes,yes,
The Sweaty Horsebox Sauna,ChIJbTbqdvwPaEgR1jK1kfUGuRI,Wexford,Wexford,"Ballinesker, Curracloe, Co. Wexford, Ireland",http://buk.ie/twr,089 400 8990,4.9,44,ATCDNfUeSpgrM5mivP5djNtgvzoPgW9dbyWfThEOI9XMHYoSpvH4mlMGQcc1g_vScwthyvCafLwlSnIO3evnuQvJAeMLDdPlPUUpEOgRKEreXM9Bwpfp1WdTETejFyikzDqIQ9fGvlms_TDo1QVYAyyIksEaxUiJllcRC1XwXNey1CzTINuN-WId0cg9eoebk6WGAEhfL7xTy4OUs8lXueDe_0tIJM0H1UFu1amUB2yxsyPVbynzFupfUV9Ww5aA8ax0Opso3yQ880CHfHswiqHF2FEtgHQrbZzTE7MghoUa9CPejQ,not listed,no,no,no,not listed,yes,Monday: Closed|Tuesday: Closed|Wednesday: 5:00 – 9:00 PM|Thursday: Closed|Friday: Closed|Saturday: 9:00 AM – 5:00 PM|Sunday: 8:00 AM – 5:00 PM
The Sweaty Sanctuary Sauna,ChIJa8GlfNJ_Q0gRLu5dfg_Fzcc,Inch Beach East,Cork,"Inch Beach East, Cork, Ireland",https://thesweatysanctuarysauna.as.me/,089 489 0790,5.0,31,ATCDNfWvb9aA_RcAIeiIK7i8lDr8EkMAz6uUia5xTzFpI1Ruhj1iBhkd27YvhVPO1EfeKpMGi-OzKAY3QP6xkCVLKyfPuQ_MlKVZXd_PG2X_1og_lhTTyIniTbBy1ihLQSb_E2H9nAzgI7NmE32sCzK78n86BAjZu4--lOf9hZLih13iruHHTgrA9crRkXFwHGv1qNLHpGWExNZ1vNIpiXbH3LOCrggP8liqv7cdlQXdhUcreD_P81uZL0AOw2d4NoZwQfnt9XWrSrIxgpwdkp-oJiPHWbWX5UBFUUAmnVHfGbbjOA,not listed,no,no,no,not listed,yes,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: 5:00 – 9:00 PM|Friday: 10:00 AM – 6:00 PM|Saturday: 8:00 AM – 6:00 PM|Sunday: 8:00 AM – 6:00 PM
The Sweaty Yeti Sauna,ChIJAeXWOeovXEgRqqVQFxQe-ak,Longford,Longford,"The Distillery Yard, Lanesborough, Co. Longford, Ireland",https://www.thesweatyyeti.ie/,,5.0,7,ATCDNfV0LtXWBMA4KfTltKvkYvuyOarnw9-PwOPml0ilXlL-GyyEtSPnXSz-mdWGpeVmIlIB_44UWdwUzf1pPfjq2bh_k68CsCphGSdRmuxW8f1RSHW2F4aOzt8IccGhKp9LyMFi2EZsSWHiI7LQBUBctApmPrDfUb3JRaDGECNMxCMWy59Wt_JRVzZi1UVkhLPo_-pvqsBfOyKDovDfsSljDc7IPC6VrkA0pWObwHvTMFJwG_DgjA8mrxZbB9dyt2aFqxFcEx73x4SU20zSSTy3Q4BuIoCw-IgYsrDMMHAiq5uYHQ,not listed,no,no,no,not listed,no,Monday: 6:00 – 9:45 PM|Tuesday: Closed|Wednesday: 7:00 – 9:45 PM|Thursday: Closed|Friday: 6:00 – 9:45 PM|Saturday: 10:00 AM – 9:45 PM|Sunday: 10:00 AM – 9:45 PM
The Swilly Sauna,ChIJdXGCjcP7X0gRMCg6YfP7dtw,Rathmullan,Donegal,"Main Beach Carpark, Rathmullan, Co. Donegal, Ireland",https://www.instagram.com/theswillysauna/,085 116 7001,5.0,44,ATCDNfXmrElRRy52yYW-QoE-2_Cp8tdoMklFAkjKGwttHKdgRmDflc5hoU0O2DUSyk5Rxm4YYqE2fmwUnAPRXQjMZ97Ape_CwBGTbfh8f1b5YnIzGd5T8J29eBWNOsYa2DbHvGnBhRBL8n9NZbNdflm9qd8AvRKcuV_glQRfToUTINkAxlLkIDTtzdKRM2Ee_lTReZuInFe4iZxBPJbJNrb69a3-HDYrMc5xED0v34Oz1vnxzWkYCTUsv5bb_oHJNLgg0y3Qc8p1whBE5k8RwvwP7Izrp4G-AnMnDS5VajUqtEzS3g,not listed,no,no,no,not listed,yes,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 10:00 AM – 2:00 PM|Sunday: 10:00 AM – 2:00 PM
The Wood Fired Sauna,ChIJryKHiVsZZ0gRhEW9rvJvw2g,Co. Dublin,Dublin,"North Beach Tourist Caravan & Motor Home Park, Rush, Co. Dublin, K56 HN63, Ireland",https://www.thewoodfiredsauna.ie/,,5.0,402,ATCDNfU5Ff-njDnKKW8oJDaHrBlZRDauF4U8PvRqWDB_yI2UxtRsY8YhZoZpvAOxMuFaPEWifw75wq8R-9nYW-0oPX3lSenVI9xhSX_l_uQY377MWUCbgZO79JiPO8Rb7AJkZEbRfzi1wD9i4WLQntmW7Lq0E4eCL9uPSkOE2VTxLsZq3S2oOiFTe7ZpCXOsshmxD3x7LEHqmezOmbKZrBb07W9hhIyY5INLuEsfziBMpPaEMBSZKGl39X3gW2S5JHmEFLUJWFnDZgEQABcJz2mpE_saXek_bwEzrx87h9XGlJDb8FZfRYiTG0cOC_cAp6tJOzec1GfIHRHzDCTymEU71pLFWA2ihmud8CSMT7S6SC4hNXehh-rmr06ThMsLVFxBOHAOUDSojIW4NYcsK-n_v7P3YZHqk8KlqaNLef-tBBw,wood,yes,no,no,yes,yes,Monday: 6:00 – 9:00 PM|Tuesday: 6:00 – 9:00 PM|Wednesday: 6:00 – 9:00 PM|Thursday: 6:00 – 9:00 PM|Friday: 4:30 – 9:00 PM|Saturday: 9:00 AM – 9:00 PM|Sunday: 9:00 AM – 9:00 PM
The Wood Fired Sauna - Skerries,ChIJYzl8_ywjZ0gRRVsNxrs4-vI,Skerries,Dublin,"The Captains, Townparks, Skerries, Co. Dublin, Ireland",https://www.thewoodfiredsauna.ie/,,4.9,38,ATCDNfXagOj5urRHlY6dxhrJzPbx9ttIlZB-m120Ljk54ak4M8gRdOD_BMhXlmGLFufY7zkZCVVeFbZjoEk-lxZ_9TakGlIYzUQUXMUXqLQ7JRH5NEelX6Azz7xxAH-jsw4VOxwrSq5ONPr_nnCwLnpypsHJUSmcPyLjIrbrEWbx0Q3n_oZm00WIL8S42s89Y2inuyUjek5EZz4PDit8jn8A7hcSm72SP3gy3-TL38behng2HWvzIaqHNNoSSxju9ekrj-TLOE9c7b6-CgUzLhxNEd4mp0PdBPa1G54wTUi_XIIyzrXc1JwFa813VICbpROIUukSHAQlgdkXMN_QdmxaG6ZmfGlfCcDqzIabNKx3KjMtuRyDMIUKrrjkIhmMsIB4maOg1UfJX_w0wYYPgu9EleRQRKGte0nKnYfcel22KhYoLt30E3jxuxwuDX-ifA,wood,no,no,no,not listed,no,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 9:00 AM – 1:30 PM|Sunday: 9:00 AM – 4:30 PM
TheCosySauna,ChIJjyuTFABhREgRHB8ZiEAWMFw,Kinsale,Cork,"4, Castlepark Village, Kinsale, Co. Cork, P17 PH02, Ireland",https://www.thecosysauna.com/,085 737 6385,5.0,14,ATCDNfUqfGY2axNix3xBNGCdr3sG-eozp8_hBpIOTblCr_cVzKzJkMs8KoodojsC8j08iN7Hh7BA2uKXYaORZo_IHQTgVH3UgyIrD_EgO1eDwCcNjylDmzZv9EtOdkp6mhhB_xDMq9sP2534Y1N1DBaLb72E4sXveRRdzrOo5ARtMoU2G5UBSoGwOqs0ko8bUrLLbeZG8Cj6t6ojxsT0JjhG6JMlFqgUAs484me5-6QdjdsNcaszro2TffaGQSO99PCnYpPT9FkltPVGmoqjkMMoOA0jdX9GEDJoMJIC6_16INaZDA,not listed,no,no,no,not listed,yes,Monday: Closed|Tuesday: 4:20 – 8:00 PM|Wednesday: Closed|Thursday: Closed|Friday: 4:20 – 8:00 PM|Saturday: 8:00 AM – 6:00 PM|Sunday: 8:00 AM – 6:00 PM
Tide Side Sauna,ChIJk7YrzEHFWkgR7sTKgm3aiN8,Ballybunion,Kerry,"Sandhill Rd, Ballybunnion, Ballybunion, Co. Kerry, Ireland",https://wunderbook-production-mobilewebapp.azurewebsites.net/app/Discover?tenancyName=Tide_Side_Sauna,087 640 5720,5.0,5,ATCDNfWGtL64qqc92iBr2y437jRttfxuRrNMJqWSjegms5yptDCp83GlzUvXPqanIUaAv9k5lfPayAoz86w5gzATz-m91umIaX2FmPvvDF9QrAkgYSA_wOzEZXKw983tOG-B_nu0_DKk857L1BxYqLBnMapF47p0MPdkUdbdULgtefupzAOVgg4fItgM6VrRA1yNLooeKgsim_45boii-YweF9nzNNxBAEqWdi3P6vSLI-hi82lFkhxHXCwVEuIf8LWKgPExGrQfDsjR-C9ZnXTdgxHS2EjIBHwCQDMeOfpQM_iCAg,not listed,yes,no,no,not listed,yes,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours
Tine Sauna Experience,ChIJZ_8gEwiHWUgRXv_jrnsQl2E,Louisburgh,Mayo,"Cross Beach, Louisburgh, Co. Mayo, Ireland",http://tinesauna.ie/,087 614 9294,4.7,85,ATCDNfV29ApB2003Re1xc7SH5kvlqFeo1N3EwYGgaXr2Q3op-1zhydH19zudbQxoLyWQdaWx-MOxJSXJFBF1LAioIkRIe22m16SOu6mZdNoBf7SkjCgo1lLgYa-5EPp-ybBVE00sOTXgDliJPXus_ikOCVKs8fhUyfRfHv4X6xfU5tl7PPEUwKbjLRH-mHVIWb9CIdY32fsRpywLlwHNkRR7C5Ni3JVqqzYFuOop1Ow8h8qXdxyw-TcZsieFJqscL8RKfdDFxt4ZlX6rSqSm6bahHLdzAYoTkFt9ctS7RiQcRvzEwQ,not listed,no,no,no,not listed,yes,Monday: Closed|Tuesday: Closed|Wednesday: 7:00 – 8:00 AM|Thursday: Closed|Friday: Closed|Saturday: 10:00 AM – 4:00 PM|Sunday: 10:00 AM – 4:00 PM
Tinteán Sauna,ChIJ028I_s2dZ0gRHa2ZKCGjYZU,Wicklow,Wicklow,"Burgage More, Blessington, Co. Wicklow, W91 HFX3, Ireland",https://tinteansauna.ie/,085 187 0379,4.9,102,ATCDNfVvDP6J01AZ2oudj_wzw6HK-42toTLviMK2dqH_fNnaHequL_l0QLJpHMvVJH9cv0MPN2qUS8Q6SN5Tz8ZNtRcK_yeo7PpvheIF1fuarMI-zRN573z1L2XdTZR2zAngky9AYC5EKGnx_xa6MTiUp-EgNjhm4QRlFuiSortNfpSnl6s6uaCYUHU3-3H5whSkpsysEpyggZeY8HJJtJGGpT4fXmrDNKTIVcU3-hu8YZZuJIqoMu0gNCeFpVmKeCSKTan3ZZlx3-D3a9wvkkp5UaKxBjJD8S3HsjuKs4jAzlNIGQ,wood,yes,no,yes,not listed,no,Monday: 5:00 – 9:30 PM|Tuesday: 5:00 – 9:30 PM|Wednesday: 5:00 – 9:30 PM|Thursday: 5:00 – 9:30 PM|Friday: 5:00 – 9:30 PM|Saturday: 9:00 AM – 9:00 PM|Sunday: 9:00 AM – 9:00 PM
Treehouse Sauna,ChIJJZdqNQB_Z0gRPgZmaBGdWSQ,Naas,Kildare,"LIFFEYVALE NURSERIES, Osberstown, Naas, Co. Kildare, W91 F2N0, Ireland",https://www.treehousesauna.com/,,5.0,389,ATCDNfVJprWkR5Y5XoG6FrRzBi7KN82pMw9f8STbTMbzAYGbaumjCcWPOZt-JtXeu7xks6FadKbD1rhVGkCi_cHJGu3oiaUOqhLsgCruYK0cMnSrL48QfvNP1KwVxnYgx3tn4cbVhVK28rGOtMS8SbZqtSyxWStUkD0JQ5B5faUDimXwYyhvcD_NyoDouyNEDHwIt6VQymwRGtt13Dxzxl6qHj6ZEb84mhEgejAxXlajn8jtws7EZfi5Lb_lJNjMatrra_Xv3zuZGx6k54pjriwm-Ek3yJTTJ3y3WBRC1IBUvz-oarz62GOIhJ-gLaInh5v_h2R2cQg5zLEz2NWAmWShhrs0OA6J_elc5ipCmpn_pOPEzmD3h-3NcvdYBu6Kh1G-Hh2kEtV9c1a3HOApxvVULiJ84WDURxkmv2lLs-focRa_L2nZcq2J0lT-Decx1iaa,wood,yes,no,yes,yes,no,Monday: 7:00 AM – 10:30 PM|Tuesday: 12:00 – 10:30 PM|Wednesday: 12:00 – 10:30 PM|Thursday: 7:00 AM – 10:30 PM|Friday: 7:00 AM – 11:00 PM|Saturday: 8:00 AM – 11:00 PM|Sunday: 8:00 AM – 10:00 PM
Tribe Saunas,ChIJXWz2XmxPZ0gRyqlm2EOnGCE,Co. Meath,Meath,"Ladyrath, Wilkinstown, Co. Meath, C15 XW10, Ireland",https://tribesaunas.ie/,(046) 905 4143,5.0,5,ATCDNfX8XQ_Ut4v-6WQS2fEi2gWaO2NM3OniF9CeJcVrb_6ljG9WAs-TVIEOBBfbg-b3nVMayYAnZrdQwzGe4z7W7hW7fU6Q1hYv_TIeR-nflfcvpXnoipeMLKz3JOzOFVXXAcWkfM6mIbBLdqCDZhwnCgvPZPJGQZFfND37gAQMlz1sF7P_ybjVuOWdfdWaSr7HZQc185KFmo2L3l98BNyvJo1nHcAaI8lKSDsgZ5t3YxMkxWM8GPiTfFcKNWi4eO0GmlrLl6nQ_YZKms8pZAtuL8m1R854LkYUgnWtc-JeZD2H6Q,infrared,no,no,no,not listed,no,Monday: 9:00 AM – 5:00 PM|Tuesday: 9:00 AM – 5:00 PM|Wednesday: 9:00 AM – 5:00 PM|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 4:00 PM|Sunday: Closed
Urban Recovery,ChIJod6qGgBzZ0gRn8uLUFIt01A,Dublin,Dublin,"Verona, Grove Rd, Blanchardstown, Dublin, D15 WK79, Ireland",https://www.urbanrecovery.ie/,087 108 2698,4.6,10,,not listed,yes,no,yes,yes,no,Monday: 3:00 – 8:00 PM|Tuesday: 3:00 – 8:00 PM|Wednesday: 3:00 – 8:00 PM|Thursday: 5:00 – 9:00 PM|Friday: 5:00 – 9:00 PM|Saturday: 11:00 AM – 5:00 PM|Sunday: 11:00 AM – 5:00 PM
Urban Sauna Co,ChIJDXdZjwxdZ0gRXQN4Xiyl3HA,Navan,Meath,"MDL Grounds, Trim Rd, Philpotstown, Navan, Co. Meath, C15 AK5V, Ireland",https://www.urbansaunaco.com/,085 844 5737,5.0,111,ATCDNfVNGMMASW308Y69w7AdP5ZcVz7lwEhcVE85iIhCaBvmTsksjV4dqho16Ji7TZuS9om7xLgEuxTX9yISDxBnzi4bhG5nzxQINXJj43dQIJQuvbjTleNlTDu8eGF-1OhOGcy4LLCJqSeDyElSGOO_gjb6b0hSx59Qd7TC2-Of6B8aXZBV5kSfMqZEagYcfGQqw0r10VWLd9Nw2o51fJJzGCo4IrjPHBTycR4-B6Gh_NoVwvNKkXktig2uqHLR8hTuPZCwNJiR2T-e-p48LaTLhZTCxS0TzTiye5PWuSngC3rm2A,not listed,yes,no,no,yes,no,Monday: 4:00 – 10:00 PM|Tuesday: 4:00 – 10:00 PM|Wednesday: 4:00 – 10:00 PM|Thursday: 4:00 – 10:00 PM|Friday: 4:00 – 10:00 PM|Saturday: 10:00 AM – 9:00 PM|Sunday: 9:00 AM – 10:00 PM
Urban Social,ChIJi7BbVu6RREgR5nDD4y5hYPA,Co. Cork,Cork,"11:11, 98 St, The Lough, Cork, Co. Cork, T12 X4P5, Ireland",http://www.urbansocialcork.com/,(021) 229 0879,4.6,98,,not listed,no,no,no,not listed,no,Monday: 5:00 – 9:00 PM|Tuesday: 5:00 – 9:00 PM|Wednesday: 5:00 – 9:00 PM|Thursday: 5:00 – 9:00 PM|Friday: 5:00 – 9:00 PM|Saturday: 5:00 – 9:00 PM|Sunday: 5:00 – 9:00 PM
Valhalla Saunas,ChIJxSwxZkRDXUgRnbz3e43uPTY,Carlow,Carlow,"Milford, Carlow, Ireland",https://valhallasaunas.ie/,086 170 4153,4.7,20,ATCDNfUjW05BLul2EmR0FT0Wnd1CUjxp0hJKwe6EjSe-vxLXUIeEDs-nfmqUEBZurcNk1MFjdPpm1FYPVmntnnVYkn57FEz4ALX_hW_p7DxEZ4ZB3LF_sih88SzdoUY6fjphr3IjYl4m5iaM5VSQXWHy_2Bw8nr7htTKecBEufvWarMtUXJe4BvXzR35Oguu-0CLh2TD-LneBGKQifjCoODCmVpxk5_-yOKNoGiflJINhXSQ-099BEB9l4g1_UdDO01F8CiUOKMeim0yo7ad5Ar8-1bz-0qkvcJV2biqu-WtttWtwg,not listed,no,no,no,yes,no,Monday: 9:00 AM – 9:00 PM|Tuesday: 9:00 AM – 9:00 PM|Wednesday: 9:00 AM – 9:00 PM|Thursday: 9:00 AM – 9:00 PM|Friday: 9:00 AM – 9:00 PM|Saturday: 9:00 AM – 9:00 PM|Sunday: 9:00 AM – 9:00 PM
Vivo Saunas Kilkenny,ChIJ0Q5m0gwzXUgR6FI79xxvLsY,Kilkenny,Kilkenny,"Mullins Mill, Garrynamann Lower, Kells, Co. Kilkenny, R95 D54F, Ireland",https://www.vivosaunas.ie/,086 248 1794,5.0,11,ATCDNfXI8YKZl8n6xCQF04bUmMLMJtIgUoxY1BEkuL7WiNdgfWi9Kvlr1KKVtRwl65GgwNqif_MQkT3F3WivksNYfIrOpySBABwZttiTnBAGbBDgeb9wNzfKfpmHtRO2vYVjJzndHLBSKa1JfbdFPw3T5hhzTIPR_cyy3Y-6yUXrjEOMQohWNwXOtQZaST09nG8qbHpBULyVPC5Fpcn2hkq8f2woPTgGgjqfqHnyb1FOBgRsiZTFi4SWrjMZCijByVusjsC0kr-v6IyGdyb-KQ8VxC2cISI4wm7ZgQMVdnXfHBPaJA,not listed,no,no,no,not listed,no,Monday: 6:00 – 10:00 PM|Tuesday: 6:00 – 9:00 PM|Wednesday: 6:00 – 10:00 PM|Thursday: 6:00 – 10:00 PM|Friday: 6:00 – 10:00 PM|Saturday: 9:00 AM – 12:00 PM|Sunday: 9:00 AM – 12:00 PM
Warren Sauna,ChIJQQnguPJTREgRE_v7X4pIDWc,Co. Cork,Cork,"Betterdayz Sauna, Warren Beach, Creggane, Co. Cork, P85 Y188, Ireland",https://warrensauna.as.me/,089 469 3363,5.0,10,ATCDNfWSMlZITyLEm1H5CvKWL3KEfbsBU_tnE-jeu5WaHDs0Lz10wDjwQhSqp0cxRXSR5_9wgfptvd0Q73TpI86DvO_ekrrJSfHLntG6ZYW-mU32Ea2B1MXM5sUZvlFr3V22l0AOh6basTMs8y6h1ViMSXHidVna2pkoM8bedMyYJtMg9nnx62VyEnuMSAYrEQ8ZhyZeqWiiBlUj0MoRbfDEmVDLwcVEXm65T2PnjjjC7qoOP4s5SwnGnsybPAOYkU2w2bkVMZVX_W2V8JxkaAR9-dW4MHAkQLLmeMyCBofNhFLUgw,not listed,no,no,no,not listed,yes,
West Coast Sauna Co - Ballina RFC.,ChIJOw3YFoM3WUgRgZLl3ZKeB9I,Co. Mayo,Mayo,"heffernan Park, Creggs Rd, Quignamanger, Ballina, Co. Mayo, F26 DF30, Ireland",https://flutterwbdev.azurewebsites.net/#/tenantDetails?tenantName=West_Coast_Sauna_Co_Ballina,083 363 5074,,,,not listed,no,no,no,not listed,no,Monday: 6:00 – 9:00 PM|Tuesday: 6:00 – 9:00 PM|Wednesday: 6:00 – 9:00 PM|Thursday: 6:00 – 9:00 PM|Friday: 6:00 – 9:00 PM|Saturday: 10:00 AM – 9:00 PM|Sunday: 10:00 AM – 9:00 PM
West Coast Sauna Co - Enniscrone.,ChIJL0grE8ExWUgRBs7DJpTZpFU,Ennis,Sligo,"Cliff Rd, Carrowhubbuck South, Enniscrone, Co. Sligo, Ireland",https://wunderbook.link/WCSEnnisc,083 363 5074,5.0,38,ATCDNfXu-vnlSSI71riP2bttGFlYWVqf10PoQsVmF3eG7wuws8bbqWt-SjyaAYYiPDlCfE9Tt2gByqyG7La05a_fBVWIi1TZR1yzVWgWzOAfcaNMIqY5c3Qn2wzJu-NHWR7rYumg71MFiikrURR1EQXfd9l5IBYNlCgYjkkwiBjV2BlZZ9zqZPe2JKzN7SFWNLXZROSf47fZdgbfBchPXADm6ELuYF_XoQWDZbgU9hbZHNgCnVqGbkohbAULa7G1U969xDYbGKjWB-Nm1IiYJ9KBf1gmpF_qilYQjM9hfK7o9l3pjA,not listed,no,no,yes,yes,no,Monday: Closed|Tuesday: Closed|Wednesday: 5:00 – 10:00 PM|Thursday: 5:00 – 10:00 PM|Friday: 5:00 – 10:00 PM|Saturday: 10:00 AM – 10:00 PM|Sunday: 10:00 AM – 10:00 PM
West Cork Sauna,ChIJLYoDUABTREgRV4vMjne9WfQ,Ganniv Beg,Cork,"Red Strand Beach, Unnamed Rd, Ganniv Beg, Co, Ireland",https://www.instagram.com/westcorksauna,085 101 3648,4.5,2,,not listed,no,no,no,not listed,no,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: 10:00 AM – 6:05 PM|Friday: Closed|Saturday: 10:00 AM – 6:00 PM|Sunday: 10:00 AM – 6:00 PM
Wet and Wild Sauna,ChIJAdUAMwCFRUgROQc9TVII50o,Galley Cove,Cork,"Ballynaule, Galley Cove, Co. Cork, Ireland",http://www.wetwildtours.com/,,,,ATCDNfVwkW5mPtaYNbD2hd-g6xX7qp2WkaS6v-CZvZEqyx4OyYgBs-xzhXao6CVD-G1FG7sHwAjjDS10NwPr9CvfD8_eeqF3Q7XvR8kh5mmeKcU6_HlPqnV5wloetgltREw_oRzyKF6jHTjGBi-EpjgapDQi1KzoVxlfOb7KQ3NVw731oUb1F4xWNpKMgk335ol9q2cMyXboFQKGYZ3WA3em2ChNrQPVg6NZHbzs5BlPY7BSG2iRPzisjmRdyOorUM2SjHt0Y8B7wcVdfM6a5Id-YNnXrEdPSGHUPbxS-yOVrsgAq9bkkFB1LQVwG-KzYLAZ1XJFEHpRoG9cguHBjVLw8yJxlAMD-WGXVEuQWgA816xyJlnZnwcvOnoKTee3RcTiOsJ1XyzG2UCu81ZnQG_ugqutt-cuZ9rcaB9dcXU0xG99NfwhPgv5pjWJble8pm20,not listed,no,no,no,not listed,no,
Wholesome Heat Sauna,ChIJ8ZOHMwBjREgRt2tDnu87wtE,Co. Cork,Cork,"2 Hermitage Ln, Forthill, Co. Cork, P17 E620, Ireland",https://wholesomeheatsauna.com/,089 491 3339,5.0,11,ATCDNfVIzoNDy5Hm9SCnp3u85DCGmPkPC009Ix1S85xO1Pv0elyGVP-UDjOic3ltgtz68eUBvdUAAKDQArYiIZ5vS0LzXEHllFaZxutt0uPPFYs3QKgyzzpJS-eSo_fTFIA8PzV39XkJijJQ5ybKHyP5584XOhmLFKGZyM_laG6fR7e4Wgm8J8olC6gr9Qeq6kkpKWz2V2sjWcDF-m2Y-_1LcEv3qpR9E9vP2G52KGieGRfHkIh-xZ25IpVumcyWIb9gtE84xCESJ6jBIYtM8nRcZzrYPwJE2pNDfT9dXGBNs3Nqnw,not listed,no,no,no,not listed,yes,Monday: 6:00 – 9:00 PM|Tuesday: Closed|Wednesday: Closed|Thursday: 6:00 – 9:00 PM|Friday: Closed|Saturday: 10:00 AM – 5:00 PM|Sunday: 10:00 AM – 5:00 PM
Wild Atlantic Sauna Dooey,ChIJNzZWsg71XkgRXZ7IuOSjtq4,Co. Donegal,Donegal,"Dooey north, Dooey, Lettermacaward, Co. Donegal, F94 WF54, Ireland",,083 847 7373,5.0,69,ATCDNfWtD9IVwV_axPH23k_BjxlEFok7vrb1ZkA_5a-dVT7y6nj4HHu5VFfhWKqW2vEzeuOb62fyQLYkEOtlYF4tJbIfxuV6EZ08TxNGbMSklUKYDg0zd1hg0CUUa6p0Hw0McDHy33Ie1AVvErFCm_eJGScyn6awYct0LMs0QHRbExa9zeEKJPMJUXCupzb994qymzQ1xvCN346ZZ-Yyg5J9p6Vdn28NIABB31w9BhsgUUQBmWsOa9rl4zgKWvqbZs8JraySimISF5NGi7HeluH0tkdu2BWoSAHjVt2ap5xHphft4VPfJm56w7duxiXeJCWHtNPsj5naczOGmNB8YmYhPaDDrC8QM4MhiIi0SFrrFYw3FR-ManAFLLnu5QQdd4G5Aql3DTzFALupfKoSD3nvL23sl1dC2nmvapqAd3cdYeqpbij3,wood,no,no,no,yes,yes,
Wild Finn Sauna,ChIJ44EPUColYUgRGY4eDg7XRcY,192 Grand St,Northern Ireland,"192 Grand St, Lisburn BT27 4RP, UK",https://www.wildfinnsauna.com/,,5.0,9,ATCDNfUgGJOqPmhrFS-TQrioVtSdJ4yrP42xYnCdB1ESYf4hcU2xR6o7fX1qnRYC-OfPcOdaGqEh5lhQivsfcK6tspoPUdgoqh-q3ONnB16phPlAMZW13dlIaNXPT2Oa3akXXepXb1psCHTGzMyHoKsgpEYtbzkKVGSImUeIW51iKDKslP3Jl_sBrzxk1hTPIeZL-8lB-7IoG8YkZgkFEjQVEW2PN70-DL0FvFzQLEUkY767wYlXWWeoLQVjgdHwMwqHvzEJQGccwpugJLsUTC9j-g5lD3C2tyfThgyVM5NhrBF1IQ,not listed,no,no,no,not listed,no,
