name,place_id,city,county,category,address,website,phone,rating,reviews_count,photo_ref,heat_source,cold_plunge,outdoor,private_rooms
"The Little Gem Stone Cottage Romantic Lakeside Retreat: Hot Tub, Sauna & Kayaks",ChIJDZ5yd56pYEgRKwVm_Jcf6lo,Cavan,Cavan,Dedicated Sauna,"Drumlom, Co. Cavan, Ireland",https://www.us.despegar.com/hotels/h-6336940,,,,,,False,False,False
Lakeside Sauna Twomilegate,ChIJBet2JACdXEgRhvL2r4pUQEA,Ballycuggaran,Clare,Leisure & Fitness,"R463, Ballycuggaran, Co. Clare, Ireland",,,,,ATCDNfVaGC9rDTkk1cvHvzPRLUVLwtdIZOyzkAQtv9RtXxjXlIaAiRS_XQGCWzvmAi8A08F0ITqTIrdasGUqKIIJiVfgCy6RgGLwxYYBX6tXavxelNWftZGXX3vPF0FmQLe8ZjrF3Xc2zI3sNac-HXmyElqx7HZbm-yBhLmgsqS-CamcaANc5BHZUr1dW0ar9ntBl5dAw2nFQ9Nd6cfUyoSMKtY7lKVZg99fqpk8EPVl0lih_Nlx2ujuOGuJgIghecofmMFdLVgaUqasMzjdhk9VUD-ok8C-PKoO7tdCSO97YLW_xnMujbUS2YNkWiCYDkxYQRM2250KpRom_3teTer9OWLDJAkeDvXdOV4YuP8svFEziXR7Nj8YOUM-08cK6YPPL2h0dgy7RPLOCvEEPeTyMjaJcl7kiOqjOQU5oLJtRVkvDw3LnXjBJC-c6c4rMhtA,,False,False,False
Serenity Saunas,ChIJCXjfYWhhW0gROyuD_vfZVEY,O'Briensbridge-Montpelier,Clare,Leisure & Fitness,"Main St, O'Briensbridge, O'Briensbridge-Montpelier, Co. Clare, Ireland",https://www.serenitysaunas.ie/,085 140 0269,,,ATCDNfXHRBc2MREDwO0eQLKsYpUMQGfpgG0-qdEgPM4XsIUFBG6c78Yb-CANEHvYWv36tZ4mjd1E9JiJp9qy5cLP1Sm-VdVf8Tc2JmCZVgL06RczXLjcoBlJ5ZZ6qTuULA9gxMIKdIKcbd61HUfU2Grh_he8zz9WErItXo7AYC296iJ-_XpiFA7gH_l7gStS0qOEKUf0X0OlV91G9yjYcZ1PfYhU9qDsM0EKaPCjQpPBgGOmVF3OX5uLa5KvwJ_zWq6r3rAEpoayiKzSgR47d9MJG69owtmVSyDZxoc9FIZJfAgvfw,,False,False,False
Bluefin Sauna Cork,ChIJvTpgXbKDREgRwmC7CIVsXL0,Cobh,Cork,Leisure & Fitness,"Pier, Cuskinny, Cobh, Co. Cork, Ireland",,086 056 2269,,,ATCDNfXVnq3Qd-QVEHbY2AUk0h_QxxAVIotNefC9JTugAeXMIvXVduKypR0pEfZM9Zc5i1vdCAkpL7ya0MYMGFfjOkWNSETsqqXvsXm5kktxkglagI_5mXbyGAPaZib7N_wxGBLACNV7UpEX0vZxSPh0eJQ73v5SUn-u5q4UjVA_RyrOWefJh8EnGsuIAm-iQd0c5o7zX8YoDmS9Y13rWhojR8oEyA0euS8uNwquZ0t8U6UnUAWXFV0DYAklMnRgwdLAuHVY8VnVIYQFXmWeuk9Xsr8BTlL1Xjq5TKmBVDzlFxWEfA,,False,False,False
Wet and Wild Sauna,ChIJAdUAMwCFRUgROQc9TVII50o,Galley Cove,Cork,Leisure & Fitness,"Ballynaule, Galley Cove, Co. Cork, Ireland",http://www.wetwildtours.com/,,,,ATCDNfWcHTf_aHmfj0ogBKMQy46pGOtPXeMsr81e1fEVG3bNhZenvngUkbXt65GRHBIATfhKMZVQxrKMfZCzFNCvaIsMnNV8j_8KG4Dg-bzKlikpk4NYn4Bp9Gh1HwB2ExuZiszYRG7Ynh-iXtNCH1Q712Gb2XPyYOHpxhHr-yIBoqA_3gToynA9tdoM8kM-a_9VxHFcIf5syvAWU4-BhUaotKDtWoUaivl2FGS7AdLWKGEipKFzhg8CkdLaADD48BmUKKAwe04RLlsDkO6VPygkRKViuYLQCe8HHIYGAaUpOHbh5tmyi1xsau0L5rNKtu21TBh4M0ZsBOFcPM-pBTwT-tlhzzGvvQaHqf8nC7_pTnpBMOBddxqEttDPp8vQYMCWbv8TB7CQvNNJBls0vdJJJ996MrRZgRjWLJEnp6PrGnimd_GpESTmCZ9G7UBJooof,,False,False,False
Woodlands Sauna and Wellness,ChIJBbr_eACHREgRHrgE8FnpPM4,Carrigaline,Cork,Leisure & Fitness,"Woodlands, Commeen, Carrigaline, Co. Cork, Ireland",,,,,,Wood,False,False,False
The Sea View Sauna Buncrana,ChIJwaURtgH7X0gRKm8NVm20Zu0,Buncrana,Donegal,Leisure & Fitness,"Neds Point Fort, Tullyarvan, Buncrana, Co. Donegal, Ireland",https://theseaviewsauna.ie/,083 205 7882,,,AcnlKN3RVUaQmdg6XYGLzeyAMRJl7lzVDiX9KTxt997qSgnl_icaBHd6zwZQKgQO-cAiCf4_f6mc-oZvFNQyBB4q5zHacZGI7KBroie2hFFAD8I2VnM9Pd0DYJfU_lV1B64_DOtb_wjDWvrqVvTW4NnkfWb-DBAG9MFuacbQk2cIwCl-oMjqSz79LSeSAFG_2Fftl7IJNbcMAQE4Ir2vOvS-93-BUGqA1dp1jkWK_NH1vR5bPgKRUGw9DT-Fj5fcyLTFhnHniur0QI39DYZtXyb1JbNrTTXFOmT4RGoq7avqMNvyFA,,False,False,False
Ireland Home Sauna Span Jacuzzi Steam Room,ChIJjeDOJd0NZ0gR5vhyA4wdLnU,Dublin Industrial Estate,Dublin,Leisure & Fitness,"Slaney Cl, Dublin Industrial Estate, Dublin, Ireland",,(01) 860 2699,,,,,False,False,False
Sauna,ChIJb2k_yrcRZ0gRxcKOj0Pep1w,Co. Dublin,Dublin,Leisure & Fitness,"ALSAA, Old Airport Rd, Toberbunny, Co. Dublin, K67 YV06, Ireland",,,,,,,False,False,False
Saunascape,ChIJ3x_q4A95XEgRqyPLVGunIH8,Co. Galway,Galway,Leisure & Fitness,"10 Árd Breeda, Caherwalter, Loughrea, Co. Galway, H62 A611, Ireland",https://www.saunascape.ie/,086 383 4528,,,ATCDNfUC85s3PiKDvqi45iS5p4TiXW09ROqYN0Qp2geibxxYemMI9JCzeHIFzfZj8-aEoG8J0BAAQgrtoeb8Ty1Qf4vsekjZY_huo8QrqxAVNVGUoFXY3BrD7IFZf4GyvY1PIvWr38fDLqtep1MPdRPpAvmWcHsd5pAmWAoH1-RV5fxPKes4RSaGBmLdBggAIxYn-c7Nzw9THBMrvmxRERRDJfNqEFkWjUCu0oxcv1kTgRTV3hIdBOZ2aaz4JU6sZYnu0-ldo-GHK837_iwbCFnFxpDcbUY80F9bIAGQ38QTaFiIZA,,False,False,False
SacredSauna,ChIJC-cq3o4PZ0gR_lcgunqDT14,Dublin,Dublin,Leisure & Fitness,"Units 2&3, Royal Canal Bank, Phibsborough, Dublin, D07 R52H, Ireland",http://www.sacredsauna.eu/,,,,ATCDNfW1qD5G9c2Z3qji3aruijxPIM0MKBUIFOmwPF4MafB-YqaOhuHKhBaIBjDcTn-IEr4lGMwEUItYpLYDDc8U-EpwpEmmMDrKDuNxY1yWBy93QtqPYehpf4z5j7lI_GE96Mh8sAMzF8ES74lKjCMJgpwCMPVeQXsLW7yNKTb_r6GimTwExxqWWPFqhIVMOIFIanK5KmPjNKIJIp91nbBgpSQbQePRVh8bz1vPYnoy9U7UNFdkYAWgBR44LVv3OA1o5k869rq34PFjQBZwjrxETD4ikmXfOEOkflWpn7ecsHnNJg,,False,False,False
West Coast Sauna Co - Ballina RFC.,ChIJOw3YFoM3WUgRgZLl3ZKeB9I,Co. Mayo,Galway,Leisure & Fitness,"heffernan Park, Creggs Rd, Quignamanger, Ballina, Co. Mayo, F26 DF30, Ireland",https://flutterwbdev.azurewebsites.net/#/tenantDetails?tenantName=West_Coast_Sauna_Co_Ballina,083 363 5074,,,,,False,False,False
"Mountain Cottage with Barn Sauna, Clonbur, Galway - Two-Bedroom House",ChIJFQWMrCbFW0gReiZF4p-BylE,Ballard,Galway,Dedicated Sauna,"Ballard, Co. Galway, Ireland",https://www.bluepillow.com/search/6811c6366178c7268f2e0657?dest=bkng&cat=House&lat=53.52518&lng=-9.39746&language=en,,,,,,False,False,False
Millicent Sauna,ChIJ9eSbzzF5Z0gRSXfXG_s0-rc,Clane,Kildare,Leisure & Fitness,"Millicent Rd, Millicent South, Clane, Co. Kildare, Ireland",https://millicentsauna.com/,085 889 2816,,,,,False,False,False
Kilkenny Grand Sauna,ChIJtylEgYw7XUgR52d7bQJwzew,Kilkenny,Kilkenny,Leisure & Fitness,"Hebron Rd, Highhays, Kilkenny, R95 W8RH, Ireland",https://kilkennygrandsauna.ie/,,,,ATCDNfUey5KD_I2_YlfCJYPEIt-IR-k3rnAN8MMKbmjq0sS60qPKEGvOZt56u1Aq-JsBleCrCFt8idhgvjbr2FzeyNUoI3iANi_bAYzZvaWsm65wfUnzJYX6LKrh6PHKjJr5w7AYXw44ghx44Ca2-e1aJWLA5Vkwuo5ecAwx6lTbf2rGg7saMRSK7oyrKHkSSFk0f636lx4AUMrCeV6fjyZaClNTbwLlFvqk8wKUsPM4HLqLPkqxuXU5UhSXBwlyW3ik_UTPFsYG9-gn7yOSN552nqmhnHCdtFCiYGV_nKANTK-NDg,,False,False,False
Ember & Oak Sauna,ChIJmyRNvXNbW0gRU5T3Iz2uT5k,Co. Limerick,Limerick,Leisure & Fitness,"Dooradoyle, Limerick, Co. Limerick, V94 K5V2, Ireland",,089 980 3204,,,,,False,False,False
The Barn Sauna & Cold plunge Seanchoill,ChIJ-ajBPipdW0gR5VrDL8_broM,Co. Clare,Limerick,Leisure & Fitness,"Corbally Rd, Shannakyle, Limerick, Co. Clare, V94 NX51, Ireland",,085 145 9930,,,ATCDNfVGNDFcKHv2ktBGMkcSCIjmJkW0qkGjgSOwx8V3H65xwQSXUqgbo_D1a-gvBSn9k_iFJcPnfIzRQEYI8-8rOJ9--_aLjw1ulyM_ViMo8q3PDdtwUSO-8asRtpSJ5vApOu2GKE0Un0mjTTZvGpw3bmVDpsLkUc5Cj6XaaJNPJx71VENwgpgwfO5KPNEVRPoSgp1bz_ZdYTvuAKSfqqKTVH0JKCj11BIKZpEXJpvabj-lwIXBn5Uk_v80hfXR6SWnx_YMToq3pqo0xSG8rvZDzS6Piyf38RP8GvKpX1hBKvWREw,,True,False,False
Sabhna Saunas Westport Estate,ChIJyf3SKkJlWUgRFhicYlRQFJA,Westport,Mayo,Leisure & Fitness,"Westport Estate, Westport Demesne, Westport, Co. Mayo, F28 TE20, Ireland",https://www.sabhna.ie/products/westport-estate,083 059 6880,,,ATCDNfXYW1MWhEABe_cdiyAZt8FtvDUyz3SKyY3pgmL_jt8udqk6ppUDNk3WrQ-ZtbM4HJzsZCXcFaved7l8tEUmq-PyUIIrZZ4Q5rd36FrrAYFBjA9Lr-UpjqbfbBm5C3ek32K-0ymMRnqwNloSObs9HEIlp0kqL96-4hZv5L_sNJHjRBxP0S11G1NzQiWPRRSsnAky-mz1yain7zGgk6XCA-WQp2iw4rXE8bRuZnMxD_Fbghp6jpVdnL5Zv7l_PXIO6ykn0NPxtoucXnBzId7s1DIL9qA97lIkWvYta_X6yEyOLg,,False,False,False
Orchard Sauna,ChIJd2zvM1-7YEgRqvFIJ5ad34E,Monaghan,Monaghan,Leisure & Fitness,"Market Square, Onomy, Castleblayney, Co. Monaghan, A75 VY02, Ireland",https://www.orchardsauna.com/,083 083 9808,,,,,False,False,False
Lakeside Sauna,ChIJH2XJagCbXEgRy9q0sDrWtq8,Youghalarra,Tipperary,Leisure & Fitness,"VMXQ+FX, Youghalarra, Co. Tipperary, Ireland",,,,,,,False,False,False
